date,market1,market2,lag
2009-12-31,GB,NL,-1267
2009-12-31,NL,US,-17472400
2009-12-31,US,NL,17472400
2010-01-04,US,GB,-250
2010-01-04,GB,US,250
2010-01-04,NL,GB,19000
2010-01-04,GB,NL,-19000
2010-01-04,NL,US,12000
2010-01-04,US,NL,-12000
2010-01-05,US,GB,-4000
2010-01-05,GB,US,4000
2010-01-05,NL,GB,2000
2010-01-05,GB,NL,-2000
2010-01-05,NL,US,859
2010-01-05,US,NL,-859
2010-01-06,US,GB,5000
2010-01-06,GB,US,-5000
2010-01-06,NL,GB,4500
2010-01-06,GB,NL,-4500
2010-01-06,NL,US,1250
2010-01-06,US,NL,-1250
2010-01-07,US,GB,-250
2010-01-07,GB,US,250
2010-01-07,NL,GB,8000
2010-01-07,GB,NL,-8000
2010-01-07,NL,US,7500
2010-01-07,US,NL,-7500
2010-01-08,US,GB,-1000
2010-01-08,GB,US,1000
2010-01-08,NL,GB,500
2010-01-08,GB,NL,-500
2010-01-08,NL,US,17000
2010-01-08,US,NL,-17000
2010-01-11,US,GB,0
2010-01-11,GB,US,0
2010-01-11,NL,GB,13000
2010-01-11,GB,NL,-13000
2010-01-11,NL,US,2000
2010-01-11,US,NL,-2000
2010-01-12,US,GB,17000
2010-01-12,GB,US,-17000
2010-01-12,NL,GB,6000
2010-01-12,GB,NL,-6000
2010-01-12,NL,US,1250
2010-01-12,US,NL,-1250
2010-01-14,US,GB,-2375
2010-01-14,GB,US,2375
2010-01-14,NL,GB,11500
2010-01-14,GB,NL,-11500
2010-01-14,NL,US,1000
2010-01-14,US,NL,-1000
2010-01-15,US,GB,-3500
2010-01-15,GB,US,3500
2010-01-15,NL,GB,10000
2010-01-15,GB,NL,-10000
2010-01-15,NL,US,7000
2010-01-15,US,NL,-7000
2010-01-19,US,GB,-1000
2010-01-19,GB,US,1000
2010-01-19,NL,GB,1807
2010-01-19,GB,NL,-1807
2010-01-19,NL,US,1000
2010-01-19,US,NL,-1000
2010-01-20,US,GB,-2000
2010-01-20,GB,US,2000
2010-01-20,NL,GB,0
2010-01-20,GB,NL,0
2010-01-20,NL,US,4000
2010-01-20,US,NL,-4000
2010-01-21,US,GB,-2000
2010-01-21,GB,US,2000
2010-01-21,NL,GB,6000
2010-01-21,GB,NL,-6000
2010-01-21,NL,US,4500
2010-01-21,US,NL,-4500
2010-01-22,US,GB,-3500
2010-01-22,GB,US,3500
2010-01-22,NL,GB,2000
2010-01-22,GB,NL,-2000
2010-01-22,NL,US,5500
2010-01-22,US,NL,-5500
2010-01-25,US,GB,1000
2010-01-25,GB,US,-1000
2010-01-25,NL,GB,5000
2010-01-25,GB,NL,-5000
2010-01-25,NL,US,4500
2010-01-25,US,NL,-4500
2010-01-26,US,GB,-1000
2010-01-26,GB,US,1000
2010-01-26,NL,GB,6500
2010-01-26,GB,NL,-6500
2010-01-26,NL,US,2000
2010-01-26,US,NL,-2000
2010-01-28,US,GB,-1000
2010-01-28,GB,US,1000
2010-01-28,NL,GB,1000
2010-01-28,GB,NL,-1000
2010-01-28,NL,US,4000
2010-01-28,US,NL,-4000
2010-01-29,US,GB,-2687
2010-01-29,GB,US,2687
2010-01-29,NL,GB,0
2010-01-29,GB,NL,0
2010-01-29,NL,US,3500
2010-01-29,US,NL,-3500
2010-02-01,US,GB,0
2010-02-01,GB,US,0
2010-02-01,NL,GB,-125
2010-02-01,GB,NL,125
2010-02-01,NL,US,5250
2010-02-01,US,NL,-5250
2010-02-02,US,GB,-2000
2010-02-02,GB,US,2000
2010-02-02,NL,GB,2500
2010-02-02,GB,NL,-2500
2010-02-02,NL,US,6000
2010-02-02,US,NL,-6000
2010-02-03,US,GB,-9000
2010-02-03,GB,US,9000
2010-02-03,NL,GB,10500
2010-02-03,GB,NL,-10500
2010-02-03,NL,US,14000
2010-02-03,US,NL,-14000
2010-02-04,US,GB,-1250
2010-02-04,GB,US,1250
2010-02-04,NL,GB,1500
2010-02-04,GB,NL,-1500
2010-02-04,NL,US,1250
2010-02-04,US,NL,-1250
2010-02-05,US,GB,0
2010-02-05,GB,US,0
2010-02-05,NL,GB,1000
2010-02-05,GB,NL,-1000
2010-02-05,NL,US,2000
2010-02-05,US,NL,-2000
2010-02-08,US,GB,-3000
2010-02-08,GB,US,3000
2010-02-08,NL,GB,811
2010-02-08,GB,NL,-811
2010-02-08,NL,US,750
2010-02-08,US,NL,-750
2010-02-09,US,GB,0
2010-02-09,GB,US,0
2010-02-09,NL,GB,2000
2010-02-09,GB,NL,-2000
2010-02-09,NL,US,3500
2010-02-09,US,NL,-3500
2010-02-11,US,GB,0
2010-02-11,GB,US,0
2010-02-11,NL,GB,-500
2010-02-11,GB,NL,500
2010-02-11,NL,US,5500
2010-02-11,US,NL,-5500
2010-02-12,US,GB,1000
2010-02-12,GB,US,-1000
2010-02-12,NL,GB,0
2010-02-12,GB,NL,0
2010-02-12,NL,US,1000
2010-02-12,US,NL,-1000
2010-02-16,US,GB,500
2010-02-16,GB,US,-500
2010-02-16,NL,GB,4000
2010-02-16,GB,NL,-4000
2010-02-16,NL,US,2500
2010-02-16,US,NL,-2500
2010-02-17,US,GB,6000
2010-02-17,GB,US,-6000
2010-02-17,NL,GB,500
2010-02-17,GB,NL,-500
2010-02-17,NL,US,2000
2010-02-17,US,NL,-2000
2010-02-18,US,GB,-7250
2010-02-18,GB,US,7250
2010-02-18,NL,GB,2500
2010-02-18,GB,NL,-2500
2010-02-18,NL,US,1250
2010-02-18,US,NL,-1250
2010-02-19,US,GB,-2000
2010-02-19,GB,US,2000
2010-02-19,NL,GB,12000
2010-02-19,GB,NL,-12000
2010-02-19,NL,US,4441
2010-02-19,US,NL,-4441
2010-02-22,US,GB,6000
2010-02-22,GB,US,-6000
2010-02-22,NL,GB,11000
2010-02-22,GB,NL,-11000
2010-02-22,NL,US,4500
2010-02-22,US,NL,-4500
2010-02-23,US,GB,-3125
2010-02-23,GB,US,3125
2010-02-23,NL,GB,7750
2010-02-23,GB,NL,-7750
2010-02-23,NL,US,4500
2010-02-23,US,NL,-4500
2010-02-25,US,GB,-5000
2010-02-25,GB,US,5000
2010-02-25,NL,GB,5000
2010-02-25,GB,NL,-5000
2010-02-25,NL,US,1500
2010-02-25,US,NL,-1500
2010-02-26,US,GB,-1500
2010-02-26,GB,US,1500
2010-02-26,NL,GB,1000
2010-02-26,GB,NL,-1000
2010-02-26,NL,US,4000
2010-02-26,US,NL,-4000
2010-03-01,US,GB,-4000
2010-03-01,GB,US,4000
2010-03-01,NL,GB,4000
2010-03-01,GB,NL,-4000
2010-03-01,NL,US,4000
2010-03-01,US,NL,-4000
2010-03-02,US,GB,-500
2010-03-02,GB,US,500
2010-03-02,NL,GB,10000
2010-03-02,GB,NL,-10000
2010-03-02,NL,US,16000
2010-03-02,US,NL,-16000
2010-03-03,US,GB,0
2010-03-03,GB,US,0
2010-03-03,NL,GB,10000
2010-03-03,GB,NL,-10000
2010-03-03,NL,US,15000
2010-03-03,US,NL,-15000
2010-03-04,US,GB,0
2010-03-04,GB,US,0
2010-03-04,NL,GB,14500
2010-03-04,GB,NL,-14500
2010-03-04,NL,US,6000
2010-03-04,US,NL,-6000
2010-03-05,US,GB,-10000
2010-03-05,GB,US,10000
2010-03-05,NL,GB,500
2010-03-05,GB,NL,-500
2010-03-05,NL,US,7000
2010-03-05,US,NL,-7000
2010-03-08,US,GB,2000
2010-03-08,GB,US,-2000
2010-03-08,NL,GB,1937
2010-03-08,GB,NL,-1937
2010-03-08,NL,US,9000
2010-03-08,US,NL,-9000
2010-03-09,US,GB,-1000
2010-03-09,GB,US,1000
2010-03-09,NL,GB,1000
2010-03-09,GB,NL,-1000
2010-03-09,NL,US,-13000
2010-03-09,US,NL,13000
2010-03-11,US,GB,500
2010-03-11,GB,US,-500
2010-03-11,NL,GB,9125
2010-03-11,GB,NL,-9125
2010-03-11,NL,US,0
2010-03-11,US,NL,0
2010-03-12,US,GB,0
2010-03-12,GB,US,0
2010-03-12,NL,GB,9750
2010-03-12,GB,NL,-9750
2010-03-12,NL,US,750
2010-03-12,US,NL,-750
2010-03-15,US,GB,1000
2010-03-15,GB,US,-1000
2010-03-15,NL,GB,500
2010-03-15,GB,NL,-500
2010-03-15,NL,US,11000
2010-03-15,US,NL,-11000
2010-03-16,US,GB,-125
2010-03-16,GB,US,125
2010-03-16,NL,GB,11500
2010-03-16,GB,NL,-11500
2010-03-16,NL,US,1000
2010-03-16,US,NL,-1000
2010-03-17,US,GB,3000
2010-03-17,GB,US,-3000
2010-03-17,NL,GB,10250
2010-03-17,GB,NL,-10250
2010-03-17,NL,US,13500
2010-03-17,US,NL,-13500
2010-03-18,US,GB,-6000
2010-03-18,GB,US,6000
2010-03-18,NL,GB,687
2010-03-18,GB,NL,-687
2010-03-18,NL,US,9625
2010-03-18,US,NL,-9625
2010-03-19,US,GB,-2500
2010-03-19,GB,US,2500
2010-03-19,NL,GB,4000
2010-03-19,GB,NL,-4000
2010-03-19,NL,US,1063
2010-03-19,US,NL,-1063
2010-03-22,US,GB,3000
2010-03-22,GB,US,-3000
2010-03-22,NL,GB,10726
2010-03-22,GB,NL,-10726
2010-03-22,NL,US,500
2010-03-22,US,NL,-500
2010-03-23,US,GB,-2000
2010-03-23,GB,US,2000
2010-03-23,NL,GB,1000
2010-03-23,GB,NL,-1000
2010-03-23,NL,US,6250
2010-03-23,US,NL,-6250
2010-03-25,US,GB,-18000
2010-03-25,GB,US,18000
2010-03-25,NL,GB,2500
2010-03-25,GB,NL,-2500
2010-03-25,NL,US,4500
2010-03-25,US,NL,-4500
2010-03-26,US,GB,-500
2010-03-26,GB,US,500
2010-03-26,NL,GB,1000
2010-03-26,GB,NL,-1000
2010-03-26,NL,US,13000
2010-03-26,US,NL,-13000
2010-03-29,US,GB,5250
2010-03-29,GB,US,-5250
2010-03-29,NL,GB,19000
2010-03-29,GB,NL,-19000
2010-03-29,NL,US,500
2010-03-29,US,NL,-500
2010-03-30,US,GB,9500
2010-03-30,GB,US,-9500
2010-03-30,NL,GB,0
2010-03-30,GB,NL,0
2010-03-30,NL,US,5000
2010-03-30,US,NL,-5000
2010-03-31,US,GB,1500
2010-03-31,GB,US,-1500
2010-03-31,NL,GB,-23000
2010-03-31,GB,NL,23000
2010-03-31,NL,US,6000
2010-03-31,US,NL,-6000
2010-04-01,US,GB,2000
2010-04-01,GB,US,-2000
2010-04-01,NL,GB,500
2010-04-01,GB,NL,-500
2010-04-01,NL,US,5000
2010-04-01,US,NL,-5000
2010-04-06,US,GB,-8500
2010-04-06,GB,US,8500
2010-04-06,NL,GB,10500
2010-04-06,GB,NL,-10500
2010-04-06,NL,US,3000
2010-04-06,US,NL,-3000
2010-04-07,US,GB,-375
2010-04-07,GB,US,375
2010-04-07,NL,GB,17000
2010-04-07,GB,NL,-17000
2010-04-07,NL,US,8250
2010-04-07,US,NL,-8250
2010-04-09,US,GB,1000
2010-04-09,GB,US,-1000
2010-04-09,NL,GB,12375
2010-04-09,GB,NL,-12375
2010-04-09,NL,US,0
2010-04-09,US,NL,0
2010-04-12,US,GB,-2000
2010-04-12,GB,US,2000
2010-04-12,NL,GB,-1500
2010-04-12,GB,NL,1500
2010-04-12,NL,US,3500
2010-04-12,US,NL,-3500
2010-04-13,US,GB,-12000
2010-04-13,GB,US,12000
2010-04-13,NL,GB,6000
2010-04-13,GB,NL,-6000
2010-04-13,NL,US,9500
2010-04-13,US,NL,-9500
2010-04-14,US,GB,-5500
2010-04-14,GB,US,5500
2010-04-14,NL,GB,2000
2010-04-14,GB,NL,-2000
2010-04-14,NL,US,-250
2010-04-14,US,NL,250
2010-04-15,US,GB,-3500
2010-04-15,GB,US,3500
2010-04-15,NL,GB,21134
2010-04-15,GB,NL,-21134
2010-04-15,NL,US,14000
2010-04-15,US,NL,-14000
2010-04-16,US,GB,0
2010-04-16,GB,US,0
2010-04-16,NL,GB,3750
2010-04-16,GB,NL,-3750
2010-04-16,NL,US,8000
2010-04-16,US,NL,-8000
2010-04-19,US,GB,-250
2010-04-19,GB,US,250
2010-04-19,NL,GB,1000
2010-04-19,GB,NL,-1000
2010-04-19,NL,US,1000
2010-04-19,US,NL,-1000
2010-04-20,US,GB,-500
2010-04-20,GB,US,500
2010-04-20,NL,GB,10000
2010-04-20,GB,NL,-10000
2010-04-20,NL,US,14275
2010-04-20,US,NL,-14275
2010-04-21,US,GB,250
2010-04-21,GB,US,-250
2010-04-21,NL,GB,13000
2010-04-21,GB,NL,-13000
2010-04-21,NL,US,750
2010-04-21,US,NL,-750
2010-04-23,US,GB,-6000
2010-04-23,GB,US,6000
2010-04-23,NL,GB,3000
2010-04-23,GB,NL,-3000
2010-04-23,NL,US,3549
2010-04-23,US,NL,-3549
2010-04-26,US,GB,0
2010-04-26,GB,US,0
2010-04-26,NL,GB,4500
2010-04-26,GB,NL,-4500
2010-04-26,NL,US,135
2010-04-26,US,NL,-135
2010-04-27,US,GB,500
2010-04-27,GB,US,-500
2010-04-27,NL,GB,0
2010-04-27,GB,NL,0
2010-04-27,NL,US,3000
2010-04-27,US,NL,-3000
2010-04-28,US,GB,-500
2010-04-28,GB,US,500
2010-04-28,NL,GB,5000
2010-04-28,GB,NL,-5000
2010-04-28,NL,US,3500
2010-04-28,US,NL,-3500
2010-04-29,US,GB,1250
2010-04-29,GB,US,-1250
2010-04-29,NL,GB,2000
2010-04-29,GB,NL,-2000
2010-04-29,NL,US,1250
2010-04-29,US,NL,-1250
2010-04-30,US,GB,-500
2010-04-30,GB,US,500
2010-04-30,NL,GB,4500
2010-04-30,GB,NL,-4500
2010-04-30,NL,US,500
2010-04-30,US,NL,-500
2010-05-04,US,GB,-125
2010-05-04,GB,US,125
2010-05-04,NL,GB,3000
2010-05-04,GB,NL,-3000
2010-05-04,NL,US,1000
2010-05-04,US,NL,-1000
2010-05-05,US,GB,1000
2010-05-05,GB,US,-1000
2010-05-05,NL,GB,5000
2010-05-05,GB,NL,-5000
2010-05-05,NL,US,500
2010-05-05,US,NL,-500
2010-05-07,US,GB,0
2010-05-07,GB,US,0
2010-05-07,NL,GB,1000
2010-05-07,GB,NL,-1000
2010-05-07,NL,US,189
2010-05-07,US,NL,-189
2010-05-10,US,GB,0
2010-05-10,GB,US,0
2010-05-10,NL,GB,2000
2010-05-10,GB,NL,-2000
2010-05-10,NL,US,0
2010-05-10,US,NL,0
2010-05-11,US,GB,6750
2010-05-11,GB,US,-6750
2010-05-11,NL,GB,3000
2010-05-11,GB,NL,-3000
2010-05-11,NL,US,500
2010-05-11,US,NL,-500
2010-05-12,US,GB,750
2010-05-12,GB,US,-750
2010-05-12,NL,GB,2282
2010-05-12,GB,NL,-2282
2010-05-12,NL,US,250
2010-05-12,US,NL,-250
2010-05-13,US,GB,-3000
2010-05-13,GB,US,3000
2010-05-13,NL,GB,5000
2010-05-13,GB,NL,-5000
2010-05-13,NL,US,125
2010-05-13,US,NL,-125
2010-05-14,US,GB,0
2010-05-14,GB,US,0
2010-05-14,NL,GB,500
2010-05-14,GB,NL,-500
2010-05-14,NL,US,1625
2010-05-14,US,NL,-1625
2010-05-17,US,GB,0
2010-05-17,GB,US,0
2010-05-17,NL,GB,1000
2010-05-17,GB,NL,-1000
2010-05-17,NL,US,0
2010-05-17,US,NL,0
2010-05-18,US,GB,500
2010-05-18,GB,US,-500
2010-05-18,NL,GB,2000
2010-05-18,GB,NL,-2000
2010-05-18,NL,US,3250
2010-05-18,US,NL,-3250
2010-05-19,US,GB,375
2010-05-19,GB,US,-375
2010-05-19,NL,GB,1000
2010-05-19,GB,NL,-1000
2010-05-19,NL,US,500
2010-05-19,US,NL,-500
2010-05-21,US,GB,0
2010-05-21,GB,US,0
2010-05-21,NL,GB,0
2010-05-21,GB,NL,0
2010-05-21,NL,US,500
2010-05-21,US,NL,-500
2010-05-24,US,GB,1000
2010-05-24,GB,US,-1000
2010-05-24,NL,GB,0
2010-05-24,GB,NL,0
2010-05-24,NL,US,0
2010-05-24,US,NL,0
2010-05-25,US,GB,-250
2010-05-25,GB,US,250
2010-05-25,NL,GB,1500
2010-05-25,GB,NL,-1500
2010-05-25,NL,US,435
2010-05-25,US,NL,-435
2010-05-26,US,GB,2500
2010-05-26,GB,US,-2500
2010-05-26,NL,GB,8000
2010-05-26,GB,NL,-8000
2010-05-26,NL,US,500
2010-05-26,US,NL,-500
2010-05-27,US,GB,0
2010-05-27,GB,US,0
2010-05-27,NL,GB,1500
2010-05-27,GB,NL,-1500
2010-05-27,NL,US,250
2010-05-27,US,NL,-250
2010-05-28,US,GB,0
2010-05-28,GB,US,0
2010-05-28,NL,GB,1000
2010-05-28,GB,NL,-1000
2010-05-28,NL,US,0
2010-05-28,US,NL,0
2010-06-01,US,GB,3250
2010-06-01,GB,US,-3250
2010-06-01,NL,GB,875
2010-06-01,GB,NL,-875
2010-06-01,NL,US,0
2010-06-01,US,NL,0
2010-06-02,US,GB,5500
2010-06-02,GB,US,-5500
2010-06-02,NL,GB,2000
2010-06-02,GB,NL,-2000
2010-06-02,NL,US,250
2010-06-02,US,NL,-250
2010-06-04,US,GB,-500
2010-06-04,GB,US,500
2010-06-04,NL,GB,500
2010-06-04,GB,NL,-500
2010-06-04,NL,US,500
2010-06-04,US,NL,-500
2010-06-07,US,GB,0
2010-06-07,GB,US,0
2010-06-07,NL,GB,0
2010-06-07,GB,NL,0
2010-06-07,NL,US,1000
2010-06-07,US,NL,-1000
2010-06-08,US,GB,1000
2010-06-08,GB,US,-1000
2010-06-08,NL,GB,1000
2010-06-08,GB,NL,-1000
2010-06-08,NL,US,0
2010-06-08,US,NL,0
2010-06-09,US,GB,1000
2010-06-09,GB,US,-1000
2010-06-09,NL,GB,1000
2010-06-09,GB,NL,-1000
2010-06-09,NL,US,1000
2010-06-09,US,NL,-1000
2010-06-10,US,GB,750
2010-06-10,GB,US,-750
2010-06-10,NL,GB,3000
2010-06-10,GB,NL,-3000
2010-06-10,NL,US,0
2010-06-10,US,NL,0
2010-06-11,US,GB,1500
2010-06-11,GB,US,-1500
2010-06-11,NL,GB,4500
2010-06-11,GB,NL,-4500
2010-06-11,NL,US,1000
2010-06-11,US,NL,-1000
2010-06-14,US,GB,0
2010-06-14,GB,US,0
2010-06-14,NL,GB,9000
2010-06-14,GB,NL,-9000
2010-06-14,NL,US,4500
2010-06-14,US,NL,-4500
2010-06-15,US,GB,5000
2010-06-15,GB,US,-5000
2010-06-15,NL,GB,1000
2010-06-15,GB,NL,-1000
2010-06-15,NL,US,1000
2010-06-15,US,NL,-1000
2010-06-16,US,GB,0
2010-06-16,GB,US,0
2010-06-16,NL,GB,500
2010-06-16,GB,NL,-500
2010-06-16,NL,US,-1500
2010-06-16,US,NL,1500
2010-06-18,US,GB,-8625
2010-06-18,GB,US,8625
2010-06-18,NL,GB,0
2010-06-18,GB,NL,0
2010-06-18,NL,US,2000
2010-06-18,US,NL,-2000
2010-06-21,US,GB,1000
2010-06-21,GB,US,-1000
2010-06-21,NL,GB,738
2010-06-21,GB,NL,-738
2010-06-21,NL,US,500
2010-06-21,US,NL,-500
2010-06-22,US,GB,1500
2010-06-22,GB,US,-1500
2010-06-22,NL,GB,0
2010-06-22,GB,NL,0
2010-06-22,NL,US,1375
2010-06-22,US,NL,-1375
2010-06-23,US,GB,0
2010-06-23,GB,US,0
2010-06-23,NL,GB,1094
2010-06-23,GB,NL,-1094
2010-06-23,NL,US,-250
2010-06-23,US,NL,250
2010-06-24,US,GB,500
2010-06-24,GB,US,-500
2010-06-24,NL,GB,1000
2010-06-24,GB,NL,-1000
2010-06-24,NL,US,0
2010-06-24,US,NL,0
2010-06-25,US,GB,0
2010-06-25,GB,US,0
2010-06-25,NL,GB,6500
2010-06-25,GB,NL,-6500
2010-06-25,NL,US,1500
2010-06-25,US,NL,-1500
2010-06-28,US,GB,7000
2010-06-28,GB,US,-7000
2010-06-28,NL,GB,1375
2010-06-28,GB,NL,-1375
2010-06-28,NL,US,1000
2010-06-28,US,NL,-1000
2010-06-29,US,GB,313
2010-06-29,GB,US,-313
2010-06-29,NL,GB,0
2010-06-29,GB,NL,0
2010-06-29,NL,US,1375
2010-06-29,US,NL,-1375
2010-06-30,US,GB,5500
2010-06-30,GB,US,-5500
2010-06-30,NL,GB,9000
2010-06-30,GB,NL,-9000
2010-06-30,NL,US,0
2010-06-30,US,NL,0
2010-07-02,US,GB,4000
2010-07-02,GB,US,-4000
2010-07-02,NL,GB,0
2010-07-02,GB,NL,0
2010-07-02,NL,US,308
2010-07-02,US,NL,-308
2010-07-06,US,GB,0
2010-07-06,GB,US,0
2010-07-06,NL,GB,6500
2010-07-06,GB,NL,-6500
2010-07-06,NL,US,250
2010-07-06,US,NL,-250
2010-07-07,US,GB,0
2010-07-07,GB,US,0
2010-07-07,NL,GB,7000
2010-07-07,GB,NL,-7000
2010-07-07,NL,US,1000
2010-07-07,US,NL,-1000
2010-07-08,US,GB,-1000
2010-07-08,GB,US,1000
2010-07-08,NL,GB,0
2010-07-08,GB,NL,0
2010-07-08,NL,US,797
2010-07-08,US,NL,-797
2010-07-09,US,GB,-250
2010-07-09,GB,US,250
2010-07-09,NL,GB,4000
2010-07-09,GB,NL,-4000
2010-07-09,NL,US,2000
2010-07-09,US,NL,-2000
2010-07-12,US,GB,14500
2010-07-12,GB,US,-14500
2010-07-13,US,GB,-1000
2010-07-13,GB,US,1000
2010-07-13,NL,GB,0
2010-07-13,GB,NL,0
2010-07-13,NL,US,0
2010-07-13,US,NL,0
2010-07-14,US,GB,-1000
2010-07-14,GB,US,1000
2010-07-14,NL,GB,0
2010-07-14,GB,NL,0
2010-07-14,NL,US,0
2010-07-14,US,NL,0
2010-07-16,US,GB,1000
2010-07-16,GB,US,-1000
2010-07-16,NL,GB,8000
2010-07-16,GB,NL,-8000
2010-07-16,NL,US,4000
2010-07-16,US,NL,-4000
2010-07-19,US,GB,0
2010-07-19,GB,US,0
2010-07-19,NL,GB,1500
2010-07-19,GB,NL,-1500
2010-07-19,NL,US,125
2010-07-19,US,NL,-125
2010-07-20,US,GB,7625
2010-07-20,GB,US,-7625
2010-07-20,NL,GB,3000
2010-07-20,GB,NL,-3000
2010-07-20,NL,US,-4000
2010-07-20,US,NL,4000
2010-07-21,US,GB,-1000
2010-07-21,GB,US,1000
2010-07-21,NL,GB,0
2010-07-21,GB,NL,0
2010-07-21,NL,US,0
2010-07-21,US,NL,0
2010-07-22,US,GB,250
2010-07-22,GB,US,-250
2010-07-22,NL,GB,2750
2010-07-22,GB,NL,-2750
2010-07-22,NL,US,5000
2010-07-22,US,NL,-5000
2010-07-23,US,GB,500
2010-07-23,GB,US,-500
2010-07-23,NL,GB,3049
2010-07-23,GB,NL,-3049
2010-07-23,NL,US,500
2010-07-23,US,NL,-500
2010-07-26,US,GB,2000
2010-07-26,GB,US,-2000
2010-07-26,NL,GB,2000
2010-07-26,GB,NL,-2000
2010-07-26,NL,US,3000
2010-07-26,US,NL,-3000
2010-07-27,US,GB,17000
2010-07-27,GB,US,-17000
2010-07-27,NL,GB,0
2010-07-27,GB,NL,0
2010-07-27,NL,US,250
2010-07-27,US,NL,-250
2010-07-28,US,GB,-1000
2010-07-28,GB,US,1000
2010-07-28,NL,GB,0
2010-07-28,GB,NL,0
2010-07-28,NL,US,3000
2010-07-28,US,NL,-3000
2010-07-30,US,GB,1000
2010-07-30,GB,US,-1000
2010-07-30,NL,GB,-500
2010-07-30,GB,NL,500
2010-07-30,NL,US,2000
2010-07-30,US,NL,-2000
2010-08-02,US,GB,3000
2010-08-02,GB,US,-3000
2010-08-02,NL,GB,500
2010-08-02,GB,NL,-500
2010-08-02,NL,US,4000
2010-08-02,US,NL,-4000
2010-08-03,US,GB,-1250
2010-08-03,GB,US,1250
2010-08-03,NL,GB,0
2010-08-03,GB,NL,0
2010-08-03,NL,US,1000
2010-08-03,US,NL,-1000
2010-08-04,US,GB,-2000
2010-08-04,GB,US,2000
2010-08-04,NL,GB,1000
2010-08-04,GB,NL,-1000
2010-08-04,NL,US,1000
2010-08-04,US,NL,-1000
2010-08-05,US,GB,-19000
2010-08-05,GB,US,19000
2010-08-05,NL,GB,2000
2010-08-05,GB,NL,-2000
2010-08-05,NL,US,15000
2010-08-05,US,NL,-15000
2010-08-06,US,GB,0
2010-08-06,GB,US,0
2010-08-06,NL,GB,11250
2010-08-06,GB,NL,-11250
2010-08-06,NL,US,1000
2010-08-06,US,NL,-1000
2010-08-09,US,GB,500
2010-08-09,GB,US,-500
2010-08-09,NL,GB,20500
2010-08-09,GB,NL,-20500
2010-08-09,NL,US,9000
2010-08-09,US,NL,-9000
2010-08-10,US,GB,-9000
2010-08-10,GB,US,9000
2010-08-10,NL,GB,0
2010-08-10,GB,NL,0
2010-08-10,NL,US,12000
2010-08-10,US,NL,-12000
2010-08-11,US,GB,2250
2010-08-11,GB,US,-2250
2010-08-11,NL,GB,4000
2010-08-11,GB,NL,-4000
2010-08-11,NL,US,0
2010-08-11,US,NL,0
2010-08-13,US,GB,0
2010-08-13,GB,US,0
2010-08-13,NL,GB,1000
2010-08-13,GB,NL,-1000
2010-08-13,NL,US,9000
2010-08-13,US,NL,-9000
2010-08-16,US,GB,1000
2010-08-16,GB,US,-1000
2010-08-16,NL,GB,0
2010-08-16,GB,NL,0
2010-08-16,NL,US,2000
2010-08-16,US,NL,-2000
2010-08-17,US,GB,-3000
2010-08-17,GB,US,3000
2010-08-17,NL,GB,-250
2010-08-17,GB,NL,250
2010-08-17,NL,US,3000
2010-08-17,US,NL,-3000
2010-08-18,US,GB,1000
2010-08-18,GB,US,-1000
2010-08-18,NL,GB,8500
2010-08-18,GB,NL,-8500
2010-08-18,NL,US,250
2010-08-18,US,NL,-250
2010-08-19,US,GB,2313
2010-08-19,GB,US,-2313
2010-08-19,NL,GB,1250
2010-08-19,GB,NL,-1250
2010-08-19,NL,US,500
2010-08-19,US,NL,-500
2010-08-20,US,GB,0
2010-08-20,GB,US,0
2010-08-20,NL,GB,2000
2010-08-20,GB,NL,-2000
2010-08-20,NL,US,0
2010-08-20,US,NL,0
2010-08-23,US,GB,8000
2010-08-23,GB,US,-8000
2010-08-23,NL,GB,125
2010-08-23,GB,NL,-125
2010-08-23,NL,US,9500
2010-08-23,US,NL,-9500
2010-08-24,US,GB,0
2010-08-24,GB,US,0
2010-08-24,NL,GB,500
2010-08-24,GB,NL,-500
2010-08-24,NL,US,0
2010-08-24,US,NL,0
2010-08-25,US,GB,-2213
2010-08-25,GB,US,2213
2010-08-25,NL,GB,0
2010-08-25,GB,NL,0
2010-08-25,NL,US,2750
2010-08-25,US,NL,-2750
2010-08-27,US,GB,-125
2010-08-27,GB,US,125
2010-08-27,NL,GB,1250
2010-08-27,GB,NL,-1250
2010-08-27,NL,US,0
2010-08-27,US,NL,0
2010-08-31,US,GB,-250
2010-08-31,GB,US,250
2010-08-31,NL,GB,3625
2010-08-31,GB,NL,-3625
2010-08-31,NL,US,315
2010-08-31,US,NL,-315
2010-09-01,US,GB,0
2010-09-01,GB,US,0
2010-09-01,NL,GB,0
2010-09-01,GB,NL,0
2010-09-01,NL,US,859
2010-09-01,US,NL,-859
2010-09-02,US,GB,2250
2010-09-02,GB,US,-2250
2010-09-02,NL,GB,5000
2010-09-02,GB,NL,-5000
2010-09-02,NL,US,2141
2010-09-02,US,NL,-2141
2010-09-03,US,GB,-2000
2010-09-03,GB,US,2000
2010-09-03,NL,GB,500
2010-09-03,GB,NL,-500
2010-09-03,NL,US,750
2010-09-03,US,NL,-750
2010-09-07,US,GB,-2500
2010-09-07,GB,US,2500
2010-09-07,NL,GB,500
2010-09-07,GB,NL,-500
2010-09-07,NL,US,2000
2010-09-07,US,NL,-2000
2010-09-08,US,GB,-2750
2010-09-08,GB,US,2750
